id_str,from_user,text,created_at,time,in_reply_to_user_id,user_followers_count,friends_count
184706308,FIMELAdotcom,"Selain Liburan, Andre Taulany Juga Ingin Cari Rumah di Bali: Andre Taulany bersama keluarganya menikmati liburan di… https://t.co/2DKrPBd3F5",2021-06-07 23:59:02,2021-06-07 23:59:02,,43317,394
410168277,gemuraitravel,pusing dg aktivitas segudang? butuh liburan? Hubungi Gemurai Tour &amp; Travel 0811 98 330 39 (#iqbalseptari),2021-06-07 23:57:56,2021-06-07 23:57:56,,1387,51
187338599,pranindyaaa,2 minggu beneran disuruh liburan kejakarta nih bun 🙃,2021-06-07 23:57:25,2021-06-07 23:57:25,,644,280
1047238562,f_EvitaN,"@taubinopalE Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan, makan enak, tidur nyenyak. ✅",2021-06-07 23:57:22,2021-06-07 23:57:22,1043690184674402304,565,371
2480056782,farizaryf,"RT @RafSimonns: @Ande2_loe_mute @dffnrth @monalijin Kalo mau beli mobil ada yg layanin dari orang BCA nya dibantu cariin sampe beres, kalo…",2021-06-07 23:57:21,2021-06-07 23:57:21,,292,310
434140894,catperku,Jalan Jalan Ke Kota Potsdam [ Liburan ke Jerman Part 4 ] - https://t.co/dZzRQI86Pf https://t.co/PEoeZiZ2YQ,2021-06-07 23:57:14,2021-06-07 23:57:14,,8411,2249
973161283,idbcpr,Jalan Jalan Ke Kota Potsdam [ Liburan ke Jerman Part 4 ] - https://t.co/dQqiVFv6e0 https://t.co/uQNNkjeYJ8,2021-06-07 23:57:13,2021-06-07 23:57:13,,35502,983
58880688,pikiran_rakyat,"Lagi Liburan di Turki, Asyanty Galau Ingin Melepas Kontrasepsi https://t.co/rYlXDn07Tv",2021-06-07 23:57:10,2021-06-07 23:57:10,,433093,22
797202146,bebekgenyol,"Aku selalu suka melihat konten"" liburan teman"" sekantorku, apalagi yang diupload diminggu kerja 😎😎😎",2021-06-07 23:56:43,2021-06-07 23:56:43,,101,522
452696450,elvinpanji,"Liburan 2 harinya udah selesai, lanjut makaryo maneh.",2021-06-07 23:56:36,2021-06-07 23:56:36,,296,208
1047238562,f_EvitaN,"RT @taubinopalE: Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan ✅",2021-06-07 23:56:25,2021-06-07 23:56:25,,565,371
519304712,jazil_fawaid,pagi..selamat liburan,2021-06-07 23:55:29,2021-06-07 23:55:29,,303,570
124171593,tribunnews,"Bupati: Lonjakan Kasus Covid-19 di Bangkalan Akibat Kepulangan Pekerja Migran dan Liburan Lebaran
 
https://t.co/DTINV5DJux via @tribunnews",2021-06-07 23:55:04,2021-06-07 23:55:04,,1207897,520
1067631463,KhofifahNovia,"RT @taubinopalE: Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan ✅",2021-06-07 23:54:53,2021-06-07 23:54:53,,228,289
1175317170374336512,Chuaksht,"@jek___ @GrabID Paling mantep nge drakor sambil ngunyah baso aci busett, ordernya pake grabfood ditambah voucer pro… https://t.co/sF1iwGBCrO",2021-06-07 23:52:20,2021-06-07 23:52:20,1175317170374336512,456,459
1080637507304271873,Diniir__,Mari liburan https://t.co/inm3d16nHE,2021-06-07 23:52:11,2021-06-07 23:52:11,,970,593
2340155395,suaradotcom,Berikut potret Jethro Armand yang curi perhatian usai liburan bareng Bunga Citra Lestari https://t.co/pikVjOqRwP,2021-06-07 23:52:06,2021-06-07 23:52:06,,27607,35
3239456101,ffirstbite,@cicinyakamu cici butuh liburan,2021-06-07 23:51:57,2021-06-07 23:51:57,1172890041380507652,493,454
1313069061027188736,tehyunjg,"RT @kontrocl: P kang tag doang 
Ceritanya lagi liburan ke ancoel
@kcatria  @oiggar  @lieyonqin @junkyuow @urwban @dirjezn @jungjaehyux @hvu…",2021-06-07 23:51:49,2021-06-07 23:51:49,,5119,5574
1315290561855676417,Ekysemarr,Pengen banget liburan ke eropa ataupun korea dan jepang waktu musim dingin.,2021-06-07 23:51:37,2021-06-07 23:51:37,,204,242
1211160695334559745,Marselazhra,"RT @taubinopalE: Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan ✅",2021-06-07 23:50:03,2021-06-07 23:50:03,,129,408
300752029,skznoona_9901,@akainochris wah 5/6 fandom group kingdom ada disana. bukannya kita lagi liburan ya? 😂,2021-06-07 23:49:50,2021-06-07 23:49:50,1386633263318331396,317,402
118371948,Harian_Jogja,Perlu Kesepakatan demi Liburan Sekolah yang Aman dan Nyaman https://t.co/C38G49X7T9 #beritajogja #jogja… https://t.co/mRp3MgxY7U,2021-06-07 23:49:34,2021-06-07 23:49:34,,171641,12
1280499168763621379,_mingloxyzaa,@BTS_twt giiiii aku pingin cepet liburan biar bisa pegang hp lagiiii,2021-06-07 23:49:33,2021-06-07 23:49:33,335141638,257,286
1083388673150791680,elliight,@bellamarsella01 Sudahi bucinmu ayo liburan bersamaku,2021-06-07 23:47:00,2021-06-07 23:47:00,1131171687053946880,80,101
4782219858,Jalan2Bro,"usat Liburan Murah Kep.seribu , Karimun jawa, Bromo, Bali , Lombok,. sesuai dengan budget anda , klik https://t.co/VodTHH2O1t",2021-06-07 23:46:25,2021-06-07 23:46:25,,163,255
60543758,rikafitriaa,"Lagi mimpi liburan ke bali. Tiba tiba di bangunin ibu “mbak mbak kerja gak mbak, bangun”",2021-06-07 23:45:24,2021-06-07 23:45:24,,236,97
1290089925077999617,b4y13000,"@cheesycrunchyy Dari pada gw ngabisin liburan dengan tidur saja, mending kita marathon drama yagasii nambahin list an wkwkwk",2021-06-07 23:45:03,2021-06-07 23:45:03,1290955663833620480,12,52
1389609271051001856,H0biet,"RT @taubinopalE: Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan ✅",2021-06-07 23:42:57,2021-06-07 23:42:57,,55,581
1110979152,revveries,suasana pagi ini kayak liburan,2021-06-07 23:42:52,2021-06-07 23:42:52,,1313,597
1384227688764743686,RahmadS28975432,"RT @Tedwin85826400: Kamu ingin liburan yang menyenangkan dan seru cuma ada di
#BILLYINPARADISE",2021-06-07 23:42:14,2021-06-07 23:42:14,,36,164
1339217602615209984,thitipoomvi,"RT @bbrightmewin: ¬Taynew Oneshot 🔞
¬After The Sun
¬5277 Words

Pantai, sunset, pasir putih dan deburan ombak. Tawan tak pernah tahu senikm…",2021-06-07 23:40:48,2021-06-07 23:40:48,,8,82
863937662,_jxnuary,@txtdarikorporat Gak ngetweet. Soalnya asik liburan 🙏🏽,2021-06-07 23:37:23,2021-06-07 23:37:23,1356659164043309057,3791,2889
2902574077,triton_tours,"Sudahkah Anda merencanakan liburan bersama keluarga??? Kemanapun tujuan Anda, pastikan #TritonTours menjadi pilihan utama Anda :)",2021-06-07 23:37:22,2021-06-07 23:37:22,,748,37
1298873088080252928,lalalalevi_,"RT @ailuohua: 𝐒𝐰𝐢𝐭𝐜𝐡𝐢𝐧' • Ottoge, SukuFushi
—commissioned by @limerenceken 

4k words | little space!au | body switch

❝Spin-off dari Littl…",2021-06-07 23:36:40,2021-06-07 23:36:40,,73,298
605526255,Murid_Gaul,Kalo liburan cuma tidur makan online tidur makan online.,2021-06-07 23:34:27,2021-06-07 23:34:27,,5976,6
1331114133308145665,renjunshiho,anak lebah kyknya lgi pada liburan ueuue,2021-06-07 23:33:32,2021-06-07 23:33:32,,22,50
2464479793,5unfest,"@collegemenfess dluu punya ku gtu nder, akhirnya aku pake keyboard external(beli) trs pa liburan aku baikin laptop… https://t.co/FmnPIvull8",2021-06-07 23:33:13,2021-06-07 23:33:13,1046084008742801408,1179,1165
1128999408538808320,RakaiiPikatan,@owagung Pak saya ijin liburan,2021-06-07 23:32:16,2021-06-07 23:32:16,431580613,24,269
1309482768062054402,yourpaperdoll_,"RT @taubinopalE: Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan ✅",2021-06-07 23:31:49,2021-06-07 23:31:49,,100,176
1380184502983528449,cahyarani_putri,"Isi pikiranku. ~ Cinta-cintaan. ~ Duit, glowup, shopping, liburan, lagi sering kepikiran sama kematian",2021-06-07 23:31:34,2021-06-07 23:31:34,,18,38
940150483007676416,goldenpersonn,@wwiinnwifey_7 wiii tasikmalaya? hbs liburan u?,2021-06-07 23:28:57,2021-06-07 23:28:57,293326548,597,726
1252564408967901184,akmalrafiff,Liburan skuyyyyy?,2021-06-07 23:27:13,2021-06-07 23:27:13,,275,429
132415253,thanksnebula,"Sisa duitnya 707.000 itu vuat makan 4 hari. 
makan diluar, gofood kalo lagi males.
sama jajan2 cemilan di indomaret… https://t.co/H7ICLVl0ti",2021-06-07 23:26:44,2021-06-07 23:26:44,132415253,2674,919
1281228315177545728,newwanie,"mau ganti settingan convonya soalnya kmren kehapus hehe, anyway gue lanjut aja kali ya, mengisi liburan abis ini😃",2021-06-07 23:25:02,2021-06-07 23:25:02,1281228315177545728,1542,481
1113333794759512064,raincheesyy,"RT @taubinopalE: Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan ✅",2021-06-07 23:24:30,2021-06-07 23:24:30,,62,96
1194281561635483648,anotherurbaeee,"@exneandertal Duh susah, ambil cuti terus liburan yg jauh gih wkwk",2021-06-07 23:23:46,2021-06-07 23:23:46,1313488641751224321,220,219
781022155681198080,budis1909,@basralicious Masih menyelesaikan trilogi #TheHungerGames #catchingfire uda @basralicious Yang lain disimpan untuk… https://t.co/6bjJB5Yo0v,2021-06-07 23:23:14,2021-06-07 23:23:14,153752531,390,795
141843389,bukananakomplek,"RT @taubinopalE: Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan ✅",2021-06-07 23:21:16,2021-06-07 23:21:16,,485,516
1222105848651997189,JokerLincah,"RT @JagungMuda97: Met pagi kawan2 TL.....
Met liburan weekend bersama..
.
Ada yg mau mutualan dg akun @JagungMuda97 akan sy FOLBACK secepat…",2021-06-07 23:21:15,2021-06-07 23:21:15,,2138,2318
1171403365256843265,Cecee3_,besok liburan kemana ya enaknya https://t.co/XT2QaKmktJ,2021-06-07 23:19:13,2021-06-07 23:19:13,,1481,1504
1296120480194154496,kadanggataumalu,"sabar yoimiya, ntar pas liburan gue balik main kok. sekarang ngumpulin duit sama wip aja dulu",2021-06-07 23:18:53,2021-06-07 23:18:53,,52,789
1345702014517268480,choconitaaa,"dan sejujurnya, aku selaluuuuuu seneng tiap kali liburan ke jkt ahahah jangan don't judge me pls okay karena bayang… https://t.co/X0g3X08v8n",2021-06-07 23:18:44,2021-06-07 23:18:44,1345702014517268480,24,89
1035045009014194176,rembulxn,dont be too fast yukkk liburan masi panjaaangg😄,2021-06-07 23:18:30,2021-06-07 23:18:30,,48,304
1379438144097951745,skypieaberry,"@bertanyarl urusan badan mau kendall, urusan kekayaan mau kylie AHHAHAHAHAH. aduh ya allah aku sampe ngebayangin ja… https://t.co/Kl4K5XDQ2l",2021-06-07 23:17:35,2021-06-07 23:17:35,740913957293068289,0,270
1202441990094213120,naacntp_,@txtdarikorporat mama mau liburan kemana? ayok aku anter.,2021-06-07 23:17:06,2021-06-07 23:17:06,1356659164043309057,385,376
725211618028576769,yudana_iwayan,"Yuuk liburan ke Bali wa.081237816998, photo ini kemarin saya ambil , banyak pelancong domestik juga. Mereka tetap m… https://t.co/TmsdbvvEWy",2021-06-07 23:16:54,2021-06-07 23:16:54,,221,880
3521664193,putriapriil01,Butuh liburan,2021-06-07 23:16:31,2021-06-07 23:16:31,,412,303
3277826388,femindonesia,"Ke pulau Bali, pedangdut Siti Badriah melakukan ini...@NAGASWARA_ID https://t.co/TaMjVp2sCd",2021-06-07 23:16:15,2021-06-07 23:16:15,,134,511
1253174823796129792,rofifahnh,"ini kenapa its uas nya masi lama sih, liat yang lain udh uas jadi pengen, pengen cepet liburan.",2021-06-07 23:14:46,2021-06-07 23:14:46,,119,117
1300084947231809536,celisaudrey,kangen liburan sama temen smp https://t.co/gmEQWCnapQ,2021-06-07 23:14:34,2021-06-07 23:14:34,,821,855
1132945826,firhanravi,Bener.. Emang butuh liburan..,2021-06-07 23:14:18,2021-06-07 23:14:18,,449,262
1177052356925513728,undipmenfess,"-dips! ada yg punya info loker gaa, mau liburan pengen kerjaa",2021-06-07 23:14:08,2021-06-07 23:14:08,,39047,6022
1190542208484511744,pullmeclooooser,"Pulang dr liburan minta di kusuk, untung gaminta dikusuk yg lain ya wuaak",2021-06-07 23:13:37,2021-06-07 23:13:37,,64,71
1204694161863000065,diarykosong_,@Fauzan_p__ Lahh liburan jg harus bae bae anjirr yakali bar bar ku dikota org wkwkw,2021-06-07 23:13:05,2021-06-07 23:13:05,1236194092855386112,8113,831
2251383210,AhmadNorMaulana,"Viral Kisah Wanita Liburan Ke Luar Negeri Pakai Uang Sendiri, Perjuangan Hasil Kuliah Sambil Kerja https://t.co/e69MaDLQlM",2021-06-07 23:13:03,2021-06-07 23:13:03,,3226,44
1390993096737902594,Ekosan__,"RT @taubinopalE: Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan ✅",2021-06-07 23:12:12,2021-06-07 23:12:12,,29,136
2919239178,diarydiani,"RT @taubinopalE: Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan ✅",2021-06-07 23:11:06,2021-06-07 23:11:06,,268,212
961447064994332672,gomezawsem,"Langsung pengen liburan, bkin video pake backsound lagu ini 😭😭😭",2021-06-07 23:11:01,2021-06-07 23:11:01,961447064994332672,113,194
1389091422683369476,arekeyheyhey,"Tadinya pengen bikin fanart ranneshi liburan halan2 kan ye ke yurop. Ngecek2 gallery, baru nyadar jarang foto. Masa… https://t.co/FVLOmXqnw2",2021-06-07 23:11:00,2021-06-07 23:11:00,,210,45
1144635403116244992,imhearyouuu,"knp ya yg liat sg kalo lg liburan lebih bnyk dr biasanya, apa aku aja",2021-06-07 23:10:13,2021-06-07 23:10:13,,30,56
1165791121064153089,aningsekar_,"RT @taubinopalE: Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan ✅",2021-06-07 23:09:18,2021-06-07 23:09:18,,222,239
759692754985242625,kumparan,"Dari liburan sampai nonton di bioskop, ini wishlist-ku usai pandemi nanti. #userstory https://t.co/DQ6MCwQCHl",2021-06-07 23:09:04,2021-06-07 23:09:04,,695754,3
1400825245292929032,indepen35616666,RT @Liliyan99: Liburan di kost sendirian enaknya ngapain yaaahhh.....,2021-06-07 23:05:18,2021-06-07 23:05:18,,0,22
1178439837780566016,siAnakSulungg_,"RT @taubinopalE: Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan ✅",2021-06-07 23:04:38,2021-06-07 23:04:38,,14,105
2270222222,anseil_,@cingitb Liburan duluan ya ton🙏,2021-06-07 23:04:09,2021-06-07 23:04:09,1239748874631176192,107,91
1327810769845587974,luckyouaera,@schfess istirahat sj 👍🏻👍🏻 menikmati rebahan selama liburan nder 🥰,2021-06-07 23:03:29,2021-06-07 23:03:29,1201673806156161025,58,74
1299082252836511744,frommilkywaytbh,"@RezaAchmad_N tenang, liburan semester waiting for us💪🏻",2021-06-07 23:02:37,2021-06-07 23:02:37,1132043778573791233,361,562
1376722589079330822,naaaa__tn,"RT @bbrightmewin: ¬Taynew Oneshot 🔞
¬After The Sun
¬5277 Words

Pantai, sunset, pasir putih dan deburan ombak. Tawan tak pernah tahu senikm…",2021-06-07 23:02:03,2021-06-07 23:02:03,,55,79
40155147,sudisudi_,"Otw liburan 3 hari 2 malam
Lebih seru liburan wkt Royal dolo",2021-06-07 23:01:04,2021-06-07 23:01:04,,264,2975
1008275420028887041,xyroyo,"RT @taubinopalE: Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan ✅",2021-06-07 23:00:24,2021-06-07 23:00:24,,480,343
1242079233192517638,anoretc,"My planning manga list terlihat lebi menarik dibanding planning anime list ku sekarang, ntar pas liburan mau namatin semua ah hem hem",2021-06-07 22:58:34,2021-06-07 22:58:34,,466,624
1367718830756139011,chrischqn,Belum:( mau belajar nanti pas liburan aku mau ke smg sendiri hehe https://t.co/UNGeS8oevo,2021-06-07 22:58:15,2021-06-07 22:58:15,,224,229
950151625561096192,virgigisss,"Karena hampir tidak pernah story pada saat lagi kerja, sering dan banyak banget yang bilang “kok liburan mulu sih,… https://t.co/H2zEdXxoVk",2021-06-07 22:57:55,2021-06-07 22:57:55,,191,208
1060888421269331968,rxxxv_,"RT @taubinopalE: Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan ✅",2021-06-07 22:57:16,2021-06-07 22:57:16,,58,75
1042193496147292160,stopinsekyur,"RT @taubinopalE: Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan ✅",2021-06-07 22:57:12,2021-06-07 22:57:12,,2592,3054
1273590616975216641,adoresvteen,"Kan aku jarang liat sg orang, trus tdi lagi mood mau liat-liat. Wahaw ternyata temen sma ku masih sering hangout ba… https://t.co/5oX3dQkWZI",2021-06-07 22:57:10,2021-06-07 22:57:10,,744,640
1307466338990845952,kayaknyadeh,"RT @taubinopalE: Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan ✅",2021-06-07 22:56:28,2021-06-07 22:56:28,,34,160
1285738970467274752,chrryncs,"RT @Jisungfess: asteroids!
""see you sayang, nanti kalo liburan aku ke Indo lagi ya! kita sambung ldr dulu, ayo sama sama fokus kuliah. dada…",2021-06-07 22:54:28,2021-06-07 22:54:28,,3,9
1190843882889629704,calongamada,habis pengumuman sbmptn langsung liburan fix,2021-06-07 22:54:02,2021-06-07 22:54:02,,326,195
1208209098027585537,dysrine,"Liburan semester pengen full of rest.
Dari wa Sampek sosmed lain. Pengen diem dulu. Minggu depan udah UAS. Udah ga… https://t.co/YIhflkBqa3",2021-06-07 22:53:26,2021-06-07 22:53:26,,520,476
942330552136253440,CaloTerminl,"@tawtaw_cantig @kentangbumbuu @mazzini_gsp Beda kontek donk,,,ngevlong mayat sama ngevlog liburan...gitu saja gk bisa bedaain",2021-06-07 22:53:02,2021-06-07 22:53:02,406879266,1232,678
1093727779743383552,nunuuuunu,Liburan skrg kerjaannya mabar mulu wkwk,2021-06-07 22:52:04,2021-06-07 22:52:04,,391,433
434140894,catperku,Pengalaman Kulineran Di Berlin Jerman [ Liburan ke Jerman Part 3 ] - https://t.co/ifO6utwgAB https://t.co/Ccim5v2pfG,2021-06-07 22:51:40,2021-06-07 22:51:40,,8411,2249
973161283,idbcpr,Pengalaman Kulineran Di Berlin Jerman [ Liburan ke Jerman Part 3 ] - https://t.co/WyxDlxqzL2 https://t.co/h8QFFAOZ6e,2021-06-07 22:51:39,2021-06-07 22:51:39,,35502,983
2739531764,SpeedingLovers9,"RT @taubinopalE: Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan ✅",2021-06-07 22:46:55,2021-06-07 22:46:55,,418,552
977825917065023488,bianaiukkk,"RT @taubinopalE: Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan ✅",2021-06-07 22:45:58,2021-06-07 22:45:58,,97,156
973161283,idbcpr,Ini Tempat Wisata Iran Yang Ternyata Tak Banyak Diketahui! Kamu Mau Liburan Kesini? - https://t.co/d1XwHhBQUA https://t.co/eEaUAxzg4G,2021-06-07 22:45:41,2021-06-07 22:45:41,,35502,983
2495315750,NovitaAditiya,"Badmood, bete, bosan, mager. Butuh moodbooster, butuh liburan, butuh gadget baru.",2021-06-07 22:44:16,2021-06-07 22:44:16,,81,62
263459266,ellen_chenlian,Since divonis kista.. tapi masih ada celah sih belom cari 2nd opinion.. malah jadi tambah bingung karna disuruh dok… https://t.co/BUJnRNHY01,2021-06-07 22:42:39,2021-06-07 22:42:39,,236,360
1244597361826885636,worksfess,"Work! Kalau diajakin temen2 kantor buat liburan bareng, cara nolak secara halusnya gimana ya? Lagi gamau jalan2, pi… https://t.co/imyc7suBoy",2021-06-07 22:39:07,2021-06-07 22:39:07,,80426,7437
1241054861032075265,puteriyaaaaaa,"RT @taubinopalE: Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan ✅",2021-06-07 22:38:18,2021-06-07 22:38:18,,187,662
1283384418921402369,saripus12,"RT @taubinopalE: Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan ✅",2021-06-07 22:38:02,2021-06-07 22:38:02,,60,211
1118476918645411840,kehidupanmu__,"RT @taubinopalE: Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan ✅",2021-06-07 22:36:11,2021-06-07 22:36:11,,432,1031
1064857466,InfoIklanID,#tourtravel Nikmati liburan keliling Indonesia bersama Naystours call. info 085721696759 [TRUSTED],2021-06-07 22:36:04,2021-06-07 22:36:04,,5401,3398
1319982907708960769,seroja_merah,Lagi liburan..libur bikin twett politik dulu ahh..,2021-06-07 22:34:06,2021-06-07 22:34:06,,3666,3239
3266952709,LiBurAN_YuuK,musim liburan lagi nih....ke BALI yuuk...ngintip hotel murah di BALI https://t.co/44Jj711o9r,2021-06-07 22:34:03,2021-06-07 22:34:03,,262,587
854056183,hera_anisa,"RT @merapi_uncover: Ora posting pasangan,ora berarti Jomblo
Ora posting liburan, ora berarti ra duwe duit
Ra update  story, ora berarti ra…",2021-06-07 22:34:03,2021-06-07 22:34:03,,2092,1271
1288870397862060033,DzakKaka,"H- mo balik btg blm ad liburan, ya ampun apakah liburanku hanya sekedar rumah dan ke acara 😔😑",2021-06-07 22:32:53,2021-06-07 22:32:53,,4,38
1069596635137601536,nisaizzati17,"RT @taubinopalE: Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan ✅",2021-06-07 22:31:28,2021-06-07 22:31:28,,68,356
409864393,cacacanndraaa,"@Just_aadiiin Reti ra, aku ngimpi liburan ng mbali 😂😂😂 lagi teko, noto klambi ng lemari, hurung sempat dolan wes ta… https://t.co/5boTBgP1Bp",2021-06-07 22:28:56,2021-06-07 22:28:56,1345652113565569025,8,37
1391686086859005955,Sandi62784133,"RT @Tedwin85826400: Kamu ingin liburan yang menyenangkan dan seru cuma ada di
#BILLYINPARADISE",2021-06-07 22:25:25,2021-06-07 22:25:25,,5,28
973161283,idbcpr,Panduan Tips Pergi Liburan Ke Jakarta Selatan - https://t.co/ZsVjOXZgoB https://t.co/SAXTpzpmC7,2021-06-07 22:24:04,2021-06-07 22:24:04,,35502,983
1034008354803277824,ajoy_joya,"Percuma liburan. Jika yg penat itu hatimu, bukan matamu.. 👀💢 https://t.co/0MHvIprySJ",2021-06-07 22:24:01,2021-06-07 22:24:01,,119,270
1236724228059058176,Alfath48720537,@galixstudio @gustee__ Liburan di jogja terus kmn waktu itu,2021-06-07 22:23:51,2021-06-07 22:23:51,1249350639651414016,58,263
1108186446131691520,HampuraPisan,"Gajadi insecure. 
Selama pandemi dikiranya gue lagi liburan dan udah selesai kuliah wkwkwk 
kenyataannya : gue masi… https://t.co/6ZTp2AAwCA",2021-06-07 22:23:39,2021-06-07 22:23:39,,842,853
778877740971724800,TatiSuherman,@Ria_Bilqis Kangen liburan dan aktivitas seperti biasa,2021-06-07 22:22:40,2021-06-07 22:22:40,1105246147,3465,2357
737570462,rinrasyid_,"RT @merapi_uncover: Ora posting pasangan,ora berarti Jomblo
Ora posting liburan, ora berarti ra duwe duit
Ra update  story, ora berarti ra…",2021-06-07 22:21:57,2021-06-07 22:21:57,,733,695
737570462,rinrasyid_,"RT @taubinopalE: Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan ✅",2021-06-07 22:21:48,2021-06-07 22:21:48,,733,695
69259670,yyyou07,"Liat mv sneakers makin ingin liburan, tpi liburannya smbil nonton konser 😅",2021-06-07 22:20:32,2021-06-07 22:20:32,,430,350
84262603,liagleems,lucu banget bapaknya gak bangun-bangun kecapean padahal lagi liburan 😂😂 https://t.co/ONpDfKAtJ9,2021-06-07 22:19:03,2021-06-07 22:19:03,,893,3880
456426648,merdekadotcom,"Ashanty Tak Hanya Idap Autoimun, Pemeriksaan di Turki Ungkap Penyakit Barunya: Ashanty kini tengah berada di Turki.… https://t.co/Jj5nDToqmo",2021-06-07 22:17:05,2021-06-07 22:17:05,,308498,59
869586055,seliaalviani,Pokoknyaa setelah tdes selesai dan kondisi tidak semeawut dan hectic w mau cuti mau main liburan keluar kotaa vacation!✨✨,2021-06-07 22:15:59,2021-06-07 22:15:59,,206,223
1169323831678291968,MarojahanSibur3,"@RestuAndara99 Suka liburan ke Brastagi kan katanya mukim di Lampung. Salam santuuy...sist..🙏

Horas dari Medan

#PuspitaNagari",2021-06-07 22:13:58,2021-06-07 22:13:58,1292353935630430209,41,145
1136565408599687169,bubukbangett,"RT @taubinopalE: Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan ✅",2021-06-07 22:11:45,2021-06-07 22:11:45,,108,167
184667724,nyapasa,"Cita2 receh yang belum kesampaian tuh, pengen lihat jerapah aseli, naik kereta, liburan ke Jogja sama jalan2 ke luar negeri hahahah aamiin",2021-06-07 22:07:31,2021-06-07 22:07:31,184667724,126,261
1368775936791912450,Putra58541991,"@balinessee Sama bro,pengen liburan ke labuan bajo atau jogja, tapi tapi",2021-06-07 22:06:26,2021-06-07 22:06:26,970084474930122752,51,358
1120491730753613824,istritawanv,"RT @bbrightmewin: ¬Taynew Oneshot 🔞
¬After The Sun
¬5277 Words

Pantai, sunset, pasir putih dan deburan ombak. Tawan tak pernah tahu senikm…",2021-06-07 22:04:10,2021-06-07 22:04:10,,366,553
3266952709,LiBurAN_YuuK,ada lagi tempat LiBurAN yg baru di jogja https://t.co/cFu3iVfTDc #pakettourmurah #pakethoneymoon #paketwisatamurah,2021-06-07 21:57:34,2021-06-07 21:57:34,,262,587
2537045621,TYNS_TRAVEL,"Nikmati Promo of The Week booking hotel murah di Indonesia  diskon s.d 67% https://t.co/dQ1yyKMDys

#PromoHotel #HotelMurah #Liburan #Hotel",2021-06-07 21:53:56,2021-06-07 21:53:56,,774,1049
952826684385804288,nurprihatin87,@nisrinaus Met liburan!! Jgn overthinking ❤️,2021-06-07 21:53:44,2021-06-07 21:53:44,101110679,28,31
1392537206892335107,carglossijooo,"RT @taubinopalE: Isi pikiranku

~ Cinta-cintaan ❌
~ Duit, glowup, shopping, liburan ✅",2021-06-07 21:53:08,2021-06-07 21:53:08,,2,18
434140894,catperku,Jelajah Wisata Sejarah Berlin [ Liburan ke Jerman Part 2 ] - https://t.co/Z1ETpA47Fz https://t.co/GP2Msre9za,2021-06-07 21:45:24,2021-06-07 21:45:24,,8411,2249
973161283,idbcpr,Jelajah Wisata Sejarah Berlin [ Liburan ke Jerman Part 2 ] - https://t.co/fDCKYL8fM9 https://t.co/OZe2kilmxc,2021-06-07 21:45:23,2021-06-07 21:45:23,,35502,983
101395288,Spty_Chyn,"Di WA, instagram : happy liburan, jalan, main, makan trossss.
Di Twitter : ngeluhhhh, sambat, sediiih..",2021-06-07 21:44:02,2021-06-07 21:44:02,,330,433
1401881945932406785,super_ega99,"@jubel122905 @TheArieAir @wiwikherma @jtb_89 @IBRAHIMCruise Open Promote 

Follow 👇
@jubel122905 
🆔 SPH - 09

RT💗 L… https://t.co/aBFfXHlWDY",2021-06-07 21:43:58,2021-06-07 21:43:58,4801280174,148,430
161310086,mhafidzzz,"tiba-tiba terbesit di pikiran mau pergi liburan.
kayanya destinasi alam lebih menyenangkan dan fun buat dikunjungi.… https://t.co/zs69IulBkK",2021-06-07 21:42:52,2021-06-07 21:42:52,,419,251
